순번,검진기관명,일반,영유아,구강,위암,대장암,간암,유방암,자궁경부암,폐암
3720,더엘치과의원,,,내원,,,,,,
3721,창동탑치과의원,,,내원,,,,,,
3722,좋은서울치과의원,,,내원+출장,,,,,,
3723,민치과의원,,,내원,,,,,,
3724,서울미담치과의원,,,내원,,,,,,
3725,서울좋은생각치과의원,,,내원,,,,,,
3726,강북감동치과의원,,,내원,,,,,,
3727,온아치과의원,,,내원,,,,,,
3728,더편한플란트치과의원,,,내원,,,,,,
3729,서울고마운치과의원,,,내원,,,,,,
3730,서울훈치과의원,,,내원,,,,,,
3731,서울하이안치과의원,,,내원,,,,,,
3732,서울브라이튼치과의원,,,내원,,,,,,
3733,연세더튼튼치과의원,,,내원,,,,,,
3734,조천영내과의원,내원,내원,,내원,,내원,,,
3735,동부한일외과내과의원,내원,,,내원,내원,내원,,내원,
3736,김남일의원,내원,,,내원,내원,내원,,,
3737,현대의원,내원,,,,,,,,
3738,소화연세소아청소년과의원,,내원,,,,,,,
3739,삼성드림소아청소년과의원,,내원,,,,,,,
3740,늘푸른의원,,내원,,,,,,,
3741,건강제일의원,내원,,,내원,내원,내원,,내원,
3742,나비석내과의원,내원,,,내원,,내원,,,
3743,은내과의원,내원,내원,,내원,,내원,,,
3744,도담소아청소년과의원,,내원,,,,,,,
3745,신창성모내과의원,내원,내원,,내원,내원,내원,,,
3746,성모키즈소아청소년과의원,,내원,,,,,,,
3747,동동가정의학과의원,내원,내원,,내원,내원,내원,내원,내원,
3748,삼성플러스의원,,내원,,,,,,,
3749,참서울내과의원,내원,,,내원,내원,내원,내원,내원,
3750,건강한내과의원,내원,,,내원,내원,내원,,내원,
3751,항상쾌한외과의원,내원,,,,내원,내원,,,
3752,양시영내과의원,내원,,,,내원,내원,,,
3753,성모소아청소년과의원,,내원,,,,,,,
3754,쌍문동강내과의원,내원,,,내원,내원,내원,,,
3755,더블유의원,내원,,,내원,내원,내원,내원,내원,
3756,하늘숲소아청소년과의원,,내원,,,,,,,
3757,정다운가정의학과의원,,내원,,,,,,,
3758,한걸음가정의학과의원,내원,내원,,내원,내원,내원,내원,내원,
3759,성모가정의학과의원,,내원,,,,,,,
3760,서울이지소아청소년과의원,,내원,,,,,,,
3761,쌍문성모내과의원,내원,,,내원,내원,내원,내원,내원,
3762,윤앤석내과의원,내원,,,내원,내원,내원,,,
3763,서울연세치과의원,,,내원,,,,,,
3764,닥터플란트치과의원,,,내원,,,,,,
3765,서울클리어치과교정과치과의원,,,내원,,,,,,
3766,서울스마트치과의원,,,내원,,,,,,
3767,김학동치과의원,,,내원,,,,,,
3768,서울대인치과의원,,,내원,,,,,,
3769,굿모닝치과의원,,,내원,,,,,,
3770,도봉연세위내과의원,내원,,,내원,내원,내원,내원,내원,
3771,위플러스내과의원,내원,,,내원,내원,내원,내원,내원,
3772,더건강내과의원,내원,,,내원,내원,내원,내원,내원,
3773,백은경내과의원,내원,,,내원,내원,내원,내원,내원,
3774,서울넘버원내과의원,내원,,,내원,내원,내원,내원,내원,
3775,가톨릭대학교은평성모병원,내원,,,내원,내원,내원,내원,내원,내원
3776,의료법인청구성심병원,내원,,,내원,내원,내원,내원,내원,내원
3777,서울특별시서북병원,내원,,내원,내원,,내원,내원,내원,
3778,인정병원,내원,내원,,내원,내원,내원,내원,내원,
3779,서울병원,내원,,,내원,내원,내원,내원,내원,
3780,연세노블병원,내원,,,내원,,내원,,내원,
3781,은평연세병원,내원,,,내원,내원,내원,내원,내원,
3782,최원호병원,내원,,,내원,내원,내원,내원,내원,
3783,의료법인성누가의료재단성누가병원,내원,,내원,내원,내원,내원,,,
3784,리드힐병원,내원,,,내원,내원,내원,,,
3785,본서부병원,내원,,,내원,내원,내원,,,
3786,서울특별시은평병원,내원,,내원,,,,내원,내원,
3787,한국영상의학과의원,내원,,,내원,내원,내원,내원,내원,
3788,연세열린의원,내원,내원,,내원,,,,,
3789,김영환내과의원,내원,,,내원,,내원,,,
3790,김앤리내과정형외과의원,내원,,,,내원,,,,
3791,서울방사선가정의학과의원,내원,,,내원,내원,내원,내원,내원,
3792,김원중내과의원,내원,,,내원,,내원,,,
3793,박병섭내과의원,내원,,,내원,,내원,,,
3794,정성채내과의원,내원,,,내원,내원,내원,,,
3795,365이화웃는세상의원,내원,내원,,,,,,,
3796,증산의원,,내원,,,,,,,
3797,꿈나무가정의원,,내원,,,,,,,
3798,연세참소아청소년과의원,,내원,,,,,,,
3799,예일가정의학과의원,내원,,,내원,내원,내원,내원,내원,
3800,이태준김재민내과의원,내원,,,내원,내원,내원,,,
3801,유계수내과의원,내원,,,내원,내원,내원,,,
3802,강석경소아과의원,,내원,,,,,,,
3803,노내과의원,,내원,,,,,,,
3804,이금자소아과의원,,내원,,,,,,,
3805,푸른정형외과의원,내원,,,,,,,,
3806,임현성내과의원,내원,,,내원,,내원,,,
3807,은혜산부인과의원,,,,,,,내원,내원,
3808,조소아과의원,,내원,,,,,,,
3809,맘스미산부인과의원,,,,,,,,내원,
3810,신사중앙의원,내원,,,내원,내원,내원,내원,내원,
3811,강창원내과의원,내원,,,내원,,내원,,,
3812,삼성속편한의원,내원,,,내원,내원,내원,내원,내원,
3813,윤소아과의원,,내원,,,,,,,
3814,예일소아청소년과의원,,내원,,,,,,,
3815,세화산부인과의원,,,,,,,,내원,
3816,미즈의원,,,,,,,,내원,
3817,황이숙내과의원,내원,,,내원,,내원,,,
3818,서울장문외과의원,내원,,,내원,내원,,내원,내원,
3819,백수진가정의학과의원,,내원,,,,,,,
3820,세브란스의원,내원,,,내원,내원,내원,,,
3821,문치과병원,,,내원,,,,,,
3822,예스이치과의원,,,내원,,,,,,
3823,김선태치과의원,,,내원,,,,,,
3824,정해원치과의원,,,내원,,,,,,
3825,김옥진치과의원,,,내원,,,,,,
3826,연세세브란스치과의원,,,내원,,,,,,
3827,다이아몬드치과의원,,,내원,,,,,,
3828,세련치과의원,,,내원,,,,,,
3829,참조은플란트치과의원,,,내원,,,,,,
3830,고운치과의원,,,내원,,,,,,
3831,불광치과의원,,,내원,,,,,,
3832,나비드치과의원,,,내원,,,,,,
3833,그린치과의원,,,내원,,,,,,
3834,김일진의연세치과의원,,,내원,,,,,,
3835,다인치과의원,,,내원,,,,,,
3836,솔치과의원,,,내원,,,,,,
3837,햇님치과의원,,,내원,,,,,,
3838,서부치과의원,,,내원,,,,,,
3839,현부부치과의원,,,내원,,,,,,
3840,이엔유치과의원,,,내원,,,,,,
3841,새한세이프치과의원,,,내원,,,,,,
3842,미소치과의원,,,내원,,,,,,
3843,수색연세치과의원,,,내원,,,,,,
3844,강플란트치과의원,,,내원,,,,,,
3845,화이트치과의원,,,내원,,,,,,
3846,빛나리치과의원,,,내원,,,,,,
3847,이노치과의원,,,내원,,,,,,
3848,기쁨이샘솟는치과의원,,,내원,,,,,,
3849,현명한플란트치과의원,,,내원,,,,,,
3850,연세건치과의원,,,내원,,,,,,
3851,영신치과의원,,,내원,,,,,,
3852,김종민치과의원,,,내원,,,,,,
3853,새이치과의원,,,내원,,,,,,
3854,센트럴치과의원,,,내원,,,,,,
3855,원치과의원,,,내원,,,,,,
3856,김치과의원,,,내원,,,,,,
3857,진서울치과의원,,,내원,,,,,,
3858,가인치과의원,,,내원,,,,,,
3859,연세미치과의원,,,내원,,,,,,
3860,인디애나치과의원,,,내원,,,,,,
3861,닥터박고은치과의원,,,내원,,,,,,
3862,이지웰치과의원,,,내원,,,,,,
3863,조이치과의원,,,내원,,,,,,
3864,이윤치과의원,,,내원,,,,,,
3865,사랑이꽃피는치과의원,,,내원,,,,,,
3866,이도범치과의원,,,내원,,,,,,
3867,연세드림치과의원,,,내원,,,,,,
3868,에이스치과의원,,,내원,,,,,,
3869,예니어린이치과의원,,,내원,,,,,,
3870,보스톤연합치과의원,,,내원,,,,,,
3871,현대치과의원,,,내원,,,,,,
3872,은평치과의원,,,내원,,,,,,
3873,굿모닝치과의원,,,내원,,,,,,
3874,고른e치과교정과치과의원,,,내원,,,,,,
3875,서울리더스치과의원,,,내원,,,,,,
3876,OK부부치과의원,,,내원,,,,,,
3877,서울본치과의원,,,내원,,,,,,
3878,응암굿모닝치과의원,,,내원,,,,,,
3879,하나치과의원,,,내원,,,,,,
3880,연세여우치과의원,,,내원,,,,,,
3881,키즈앤맘치과의원,,,내원,,,,,,
3882,서울삼성치과의원,,,내원,,,,,,
3883,에이플러스치과의원,,,내원,,,,,,
3884,이쎈치과의원,,,내원,,,,,,
3885,아이러브치과의원,,,내원,,,,,,
3886,서울수치과의원,,,내원,,,,,,
3887,은평뉴타운치과의원,,,내원,,,,,,
3888,로즈마리힐치과의원,,,내원,,,,,,
3889,연세하늘치과의원,,,내원,,,,,,
3890,이가튼튼치과의원,,,내원,,,,,,
3891,유플러스치과의원,,,내원,,,,,,
3892,유디치과의원,,,내원,,,,,,
3893,치아나라치과의원,,,내원,,,,,,
3894,물댄동산치과의원,,,내원,,,,,,
3895,서울어린이치과의원,,,내원,,,,,,
3896,사람사랑치과의원,,,내원,,,,,,
3897,이엔치과의원,,,내원,,,,,,
3898,휴란트치과의원,,,내원,,,,,,
3899,참미소치과의원,,,내원,,,,,,
3900,서울필치과의원,,,내원,,,,,,
3901,골드플러스치과의원,,,내원,,,,,,
3902,서울금플란트치과의원,,,내원,,,,,,
3903,서울웰치과의원,,,내원,,,,,,
3904,문성준치과의원,,,내원,,,,,,
3905,바를정치과의원,,,내원,,,,,,
3906,미소야치과의원,,,내원,,,,,,
3907,응암연세치과의원,,,내원,,,,,,
3908,연세수치과의원,,,내원,,,,,,
3909,사계절치과의원,,,내원,,,,,,
3910,서울박치과의원,,,내원,,,,,,
3911,디테일탑치과의원,,,내원,,,,,,
3912,온유치과의원,,,내원,,,,,,
3913,서울해치과의원,,,내원,,,,,,
3914,서울덴치과의원,,,내원,,,,,,
3915,임플라인치과의원,,,내원,,,,,,
3916,연세봄치과의원,,,내원,,,,,,
3917,증산밝은미소치과의원,,,내원,,,,,,
3918,서울주치과의원,,,내원,,,,,,
3919,닥터굿플란트치과의원,,,내원,,,,,,
3920,서울바정치과의원,,,내원,,,,,,
3921,서울녹번치과의원,,,내원,,,,,,
3922,서울숙면치과의원,,,내원,,,,,,
3923,바른마음치과의원,,,내원,,,,,,
3924,사랑이가득한치과의원,,,내원,,,,,,
3925,은평우리치과의원,,,내원,,,,,,
3926,올스마일치과의원연신내점,,,내원,,,,,,
3927,성도치과의원,,,내원,,,,,,
3928,서울올바른치과의원,,,내원,,,,,,
3929,연나무치과의원,,,내원,,,,,,
3930,서울스마트치과의원,,,내원,,,,,,
3931,연세다올치과의원,,,내원,,,,,,
3932,서울공감치과의원,,,내원,,,,,,
3933,시원플란트치과의원,,,내원,,,,,,
3934,서울바른훈치과의원,,,내원,,,,,,
3935,덴탈시그널치과의원,,,내원,,,,,,
3936,연세위드치과의원,,,내원,,,,,,
3937,연세하나치과의원,,,내원,,,,,,
3938,백년약속치과의원,,,내원,,,,,,
3939,정치과보존과치과의원,,,내원,,,,,,
3940,감동플러스치과의원,,,내원,,,,,,
3941,서울우리치과의원,,,내원,,,,,,
3942,프라임치과의원,,,내원,,,,,,
3943,수이치과의원,,,내원,,,,,,
3944,친절한홍치과의원,,,내원,,,,,,
3945,연세백년치과의원,,,내원,,,,,,
3946,연세탑치과의원,,,내원,,,,,,
3947,더블유와이드치과의원,,,내원,,,,,,
3948,윤플란트치과의원,,,내원,,,,,,
3949,연세해맑은치과의원,,,내원,,,,,,
3950,청담세브란스치과의원,,,내원,,,,,,
3951,수색지앤미치과의원,,,내원,,,,,,
3952,지음치과의원,,,내원,,,,,,
3953,서울이든치과의원,,,내원,,,,,,
3954,서울엘리트치과의원,,,내원,,,,,,
3955,연세안녕치과의원,,,내원,,,,,,
3956,서울독일치과의원,,,내원,,,,,,
3957,연세키즈인소아치과의원,,,내원,,,,,,
3958,더연세치과의원,,,내원,,,,,,
3959,연세필승치과의원,,,내원,,,,,,
3960,은평바른치과의원,,,내원,,,,,,
3961,은평구보건소,내원,,,,,,,,
3962,지혜소아청소년과의원,,내원,,,,,,,
3963,박근태내과의원,내원,내원,,내원,내원,내원,내원,내원,
3964,강북제일외과의원,내원,,,내원,내원,,,,
3965,원가정의학과의원,내원,,,내원,,내원,,,
3966,신사호이비인후과의원,,내원,,,,,,,
3967,김성우내과의원,내원,,,내원,내원,내원,,,
3968,로쉬여성의원,,,,,,,,내원,
3969,은혜내과의원,내원,,,내원,내원,내원,,,
3970,양전호내과의원,내원,내원,,내원,내원,내원,,,
3971,튼튼소아과의원,,내원,,,,,,,
3972,한빛내과의원,내원,,,내원,,내원,,,
3973,은산부인과의원,,,,,,,,내원,
3974,최윤영산부인과의원,,,,,,,,내원,
3975,연세학문외과의원,내원,,,내원,내원,내원,,내원,
3976,늘편한내과의원,내원,,,내원,내원,내원,,,
3977,이브산부인과의원,,,,,,,,내원,
3978,은평연세소아청소년과의원,,내원,,,,,,,
3979,수내과의원,내원,,,내원,내원,내원,내원,내원,
3980,연세예일의원,,내원,,,,,,,
3981,연세우리내과의원,내원,,,내원,내원,내원,,,
3982,예지소아청소년과의원,,내원,,,,,,,
3983,진이비인후과의원,,내원,,,,,,,
3984,하나내과의원,내원,,,내원,내원,내원,내원,내원,
3985,삼성키즈소아청소년과의원,,내원,,,,,,,
3986,이윤진산부인과의원,,,,,,,,내원,
3987,우리사랑내과의원,내원,,,내원,내원,내원,내원,내원,
3988,강북삼성내과의원,내원,,,내원,,내원,,,
3989,건강그린내과의원,내원,,,내원,내원,내원,내원,,
3990,삼성서울키즈소아청소년과의원,,내원,,,,,,,
3991,서울성모내과의원,내원,,,내원,내원,내원,내원,내원,
3992,강변내과의원,내원,,,내원,내원,내원,내원,내원,
3993,살림의료복지사회적협동조합살림의원,내원,내원,,,,내원,,내원,
3994,연세큰숲내과의원,내원,,,내원,내원,내원,내원,내원,
3995,지앤선소아청소년과의원,,내원,,,,,,,
3996,권소아청소년과의원,,내원,,,,,,,
3997,구파발연세내과의원,내원,,,내원,내원,내원,내원,내원,
3998,서울참좋은내과의원,내원,,,내원,내원,내원,내원,내원,
3999,연세속편안내과의원,내원,,,내원,내원,내원,,,
4000,건강드림의원,내원,,,내원,,내원,,,
4001,조은성모의원,,내원,,,,,,,
4002,서울탑의원,,내원,,,,,,,
4003,조이내과의원,내원,,,내원,내원,내원,내원,,
4004,삼성레이디여성의원,,,,,,,,내원,
4005,백세내과의원,내원,,,내원,내원,내원,내원,내원,
4006,연세윤내과의원,내원,,,내원,,내원,,,
4007,기분좋은연세365의원,내원,내원,,내원,내원,내원,내원,내원,
4008,아이제일산부인과의원,,내원,,,,,내원,내원,
4009,삼성바른내과의원,내원,,,내원,내원,내원,내원,내원,
4010,은평밝은내과의원,내원,,,내원,내원,내원,내원,,
4011,리엔유산부인과의원,,,,,,,,내원,
4012,민현준내과의원,내원,,,내원,내원,내원,,,
4013,연신내바른내과의원,내원,,,내원,내원,내원,내원,내원,
4014,은평연세가정의학과의원,,내원,,,,,,,
4015,나은성모내과의원,내원,,,내원,내원,내원,내원,내원,
4016,녹번삼성키즈소아청소년과의원,,내원,,,,,,,
4017,은혜소아청소년과의원,,내원,,,,,,,
4018,우리연합의원,,내원,,,,,,,
4019,더바른내과의원,내원,,,내원,내원,내원,내원,,
4020,은평플러스내과의원,내원,,,내원,내원,내원,,,
4021,은평진내과의원,내원,,,내원,내원,내원,,내원,
4022,연세제일내과의원,내원,,,내원,내원,내원,내원,내원,
4023,은평탑내과의원,내원,,,내원,내원,내원,내원,내원,
4024,이선구장원철내과의원,내원,,,내원,내원,내원,,,
4025,서울이웃치과의원,,,내원,,,,,,
4026,바른치과의원,,,내원,,,,,,
4027,헤리플란트치과의원,,,내원,,,,,,
4028,서울사랑치과의원,,,내원,,,,,,
4029,뿌리사랑치과의원,,,내원,,,,,,
4030,서울에스치과의원,,,내원,,,,,,
4031,살림의료복지사회적협동조합살림치과의원,,,내원,,,,,,
4032,서울바른플란트치과의원,,,내원,,,,,,
4033,연신내치과의원,,,내원,,,,,,
4034,사과나무치과의원,,,내원,,,,,,
4035,연세호치과의원,,,내원,,,,,,
4036,바른우리치과의원,,,내원,,,,,,
4037,상하치과의원,,,내원,,,,,,
4038,홍선생치과교정과치과의원,,,내원,,,,,,
4039,황치과의원,,,내원,,,,,,
4040,서울플랜트치과의원,,,내원,,,,,,
4041,은평타임치과의원,,,내원,,,,,,
4042,봄빛미소치과의원,,,내원,,,,,,
4043,바른생각치과의원,,,내원,,,,,,
4044,바로나은치과의원,,,내원,,,,,,
4045,정성치과의원,,,내원,,,,,,
4046,서울클리어치과교정과치과의원,,,내원,,,,,,
4047,안심내과의원,내원,,,내원,내원,내원,내원,,
4048,이로여성의원,,,,,,,,내원,
4049,봄그린외과의원,내원,,,내원,내원,내원,내원,,
4050,은평베스트성모내과의원,내원,,,내원,내원,내원,내원,내원,
4051,신익순소아청소년과의원,,내원,,,,,,,
4052,은평센트럴소아청소년과의원,,내원,,,,,,,
4053,참조은이비인후과의원,,내원,,,,,,,
4054,속튼튼내과의원,내원,,,내원,내원,내원,내원,내원,
